scan_timestamp,scan_date,ticker,regime,regime_strength,score,grade,status,entry_price,stop_price,t1,t2,measured_move,rr_t1,rr_t2,risk_per_share,risk_pct,quantity,capital_deployed,max_loss_inr,atr_pct,relative_strength,range_pct,volume_ratio,trend_score,breakout_level,extension_pct,current_close
2026-05-26 10:30:08,2026-05-26,SRF.NS,BULL,0.865,,,WATCH,2839.18,2734.18,3049.18,3154.18,3014.5,2.0,3.0,105.0,3.7,16,45426.88,1680.0,2.53,8.29,6.83,0.62,3,2832.1,-2.46,2762.4
2026-05-26 10:30:08,2026-05-26,AARTIIND.NS,BULL,0.865,,,WATCH,524.41,501.41,570.41,593.41,563.8,2.0,3.0,23.0,4.39,76,39855.16,1748.0,3.07,-0.78,8.46,0.53,3,523.1,-4.42,500.0
2026-05-26 10:30:08,2026-05-26,PERSISTENT.NS,BULL,0.865,,,WATCH,5200.67,4949.4,5703.21,5954.48,5411.7,2.0,3.0,251.27,4.83,6,31204.02,1507.62,3.31,5.06,4.45,0.67,2,5187.7,-2.38,5064.0
2026-05-26 10:30:08,2026-05-26,COFORGE.NS,BULL,0.865,,,WATCH,1450.62,1373.28,1605.3,1682.64,1525.3,2.0,3.0,77.34,5.33,48,69629.76,3712.32,3.67,16.41,5.62,0.5,3,1447.0,-2.87,1405.4
2026-05-26 10:30:08,2026-05-26,MPHASIS.NS,BULL,0.865,,,WATCH,2355.07,2259.82,2545.57,2640.82,2445.6,2.0,3.0,95.25,4.04,18,42391.26,1714.5,2.83,-0.6,4.32,0.5,2,2349.2,-4.47,2244.3
2026-05-26 10:30:08,2026-05-26,LALPATHLAB.NS,BULL,0.865,,,WATCH,1724.2,1629.9,1912.8,2007.1,1849.0,2.0,3.0,94.3,5.47,39,67243.8,3677.7,3.88,15.55,7.86,0.2,3,1719.9,-5.84,1619.5
2026-05-26 10:30:08,2026-05-26,MOTHERSON.NS,BULL,0.865,,,WATCH,139.36,132.75,152.58,159.19,148.51,2.0,3.0,6.61,4.74,264,36791.04,1745.04,3.23,10.32,7.01,1.65,3,139.01,-1.91,136.35
2026-05-26 10:30:08,2026-05-26,ADANIPORTS.NS,BULL,0.865,,,READY,1828.46,1759.86,1965.66,2034.26,1898.2,2.0,3.0,68.6,3.75,54,98736.84,3704.4,2.52,8.82,4.14,0.41,3,1823.9,-0.61,1812.8
2026-05-26 10:30:08,2026-05-26,METROPOLIS.NS,BULL,0.865,,,WATCH,600.31,560.05,680.83,721.09,640.47,2.0,3.0,40.26,6.71,93,55828.83,3744.18,5.07,10.48,7.95,0.24,3,598.82,-11.58,529.45
2026-05-26 10:30:51,2026-05-26,HDFCBANK.NS,BULL,0.866,,,WATCH,803.55,779.5,851.65,875.7,837.25,2.0,3.0,24.05,2.99,72,57855.6,1731.6,2.03,1.04,4.62,0.73,2,801.55,-1.48,789.65
2026-05-26 10:30:51,2026-05-26,KOTAKBANK.NS,BULL,0.866,,,READY,396.14,382.47,423.48,437.15,414.0,2.0,3.0,13.67,3.45,128,50705.92,1749.76,2.33,2.03,4.88,0.54,3,395.15,-1.05,391.0
2026-05-26 10:30:51,2026-05-26,BAJFINANCE.NS,BULL,0.866,,,WATCH,994.73,961.59,1061.01,1094.15,1034.9,2.0,3.0,33.14,3.33,52,51725.96,1723.28,2.34,1.39,4.6,0.82,3,992.25,-4.67,945.9
2026-05-26 10:30:51,2026-05-26,SBILIFE.NS,BULL,0.866,,,READY,1911.67,1861.36,2012.29,2062.6,1958.9,2.0,3.0,50.31,2.63,34,64996.78,1710.54,1.78,3.62,2.77,0.56,2,1906.9,-1.0,1887.8
2026-05-26 10:30:51,2026-05-26,HDFCLIFE.NS,BULL,0.866,,,WATCH,630.87,612.46,667.69,686.1,649.6,2.0,3.0,18.41,2.92,95,59932.65,1748.95,1.98,3.74,3.3,0.46,2,629.3,-1.71,618.55
2026-05-26 10:30:51,2026-05-26,NESTLEIND.NS,BULL,0.866,,,WATCH,1501.85,1460.34,1584.87,1626.38,1538.5,2.0,3.0,41.51,2.76,42,63077.7,1743.42,1.94,-3.16,2.85,0.68,2,1498.1,-4.94,1424.1
2026-05-26 10:30:51,2026-05-26,TATACONSUM.NS,BULL,0.866,,,WATCH,1275.12,1226.99,1371.38,1419.51,1304.62,2.0,3.0,48.13,3.77,77,98184.24,3706.01,2.7,2.18,2.75,0.54,3,1271.94,-6.66,1187.2
2026-05-26 10:30:51,2026-05-26,LT.NS,BULL,0.866,,,WATCH,4109.71,4002.6,4323.93,4431.04,4292.32,2.0,3.0,107.11,2.61,16,65755.36,1713.76,1.77,-1.07,4.88,0.61,3,4099.46,-1.79,4026.2
2026-05-26 10:30:51,2026-05-26,MARUTI.NS,BULL,0.866,,,WATCH,14010.94,13612.26,14808.3,15206.98,14494.0,2.0,3.0,398.68,2.85,4,56043.76,1594.72,2.01,-0.45,3.96,0.64,2,13976.0,-5.27,13240.0
2026-05-26 10:30:51,2026-05-26,M&M.NS,BULL,0.866,,,WATCH,3407.5,3286.26,3649.98,3771.22,3539.7,2.0,3.0,121.24,3.56,14,47705.0,1697.36,2.56,-0.33,4.51,0.68,2,3399.0,-7.27,3152.0
2026-05-26 10:30:51,2026-05-26,BAJAJ-AUTO.NS,BULL,0.866,,,WATCH,10811.96,10423.67,11588.54,11976.83,11476.5,2.0,3.0,388.29,3.59,4,43247.84,1553.16,2.47,9.67,6.56,0.82,3,10785.0,-2.67,10497.5
2026-05-26 10:30:51,2026-05-26,SUNPHARMA.NS,BULL,0.866,,,WATCH,1921.39,1864.57,2035.03,2091.85,2002.5,2.0,3.0,56.82,2.96,30,57641.7,1704.6,2.08,1.85,4.63,0.7,2,1916.6,-5.18,1817.3
2026-05-26 10:30:51,2026-05-26,BHARTIARTL.NS,BULL,0.866,,,WATCH,1958.68,1897.1,2081.84,2143.42,2012.1,2.0,3.0,61.58,3.14,28,54843.04,1724.24,2.2,-1.43,3.1,0.53,3,1953.8,-4.43,1867.3
2026-05-26 10:30:51,2026-05-26,GRASIM.NS,BULL,0.866,,,READY,3200.28,3089.67,3421.5,3532.11,3504.0,2.0,3.0,110.61,3.46,15,48004.2,1659.15,2.32,13.02,9.97,1.49,3,3192.3,-0.47,3177.3
2026-05-26 10:30:51,2026-05-26,HAL.NS,BULL,0.866,,,WATCH,4848.39,4645.76,5253.65,5456.28,5034.5,2.0,3.0,202.63,4.18,8,38787.12,1621.04,3.06,1.23,4.52,0.65,2,4836.3,-8.62,4419.3
2026-05-26 10:30:51,2026-05-26,CUMMINSIND.NS,BULL,0.866,,,WATCH,5484.18,5296.14,5860.26,6048.3,5741.5,2.0,3.0,188.04,3.43,9,49357.62,1692.36,2.33,1.47,5.04,0.77,3,5470.5,-1.6,5383.0
2026-05-26 10:30:51,2026-05-26,THERMAX.NS,BULL,0.866,,,WATCH,4892.2,4583.61,5509.38,5817.97,5186.0,2.0,3.0,308.59,6.31,12,58706.4,3703.08,4.61,11.47,6.85,0.48,3,4880.0,-8.59,4460.7
2026-05-26 10:30:51,2026-05-26,POLYCAB.NS,BULL,0.866,,,READY,9453.57,9119.07,10122.57,10457.07,9843.5,2.0,3.0,334.5,3.54,11,103989.27,3679.5,2.37,15.39,4.45,0.48,3,9430.0,-0.01,9429.0
2026-05-26 10:30:51,2026-05-26,PIDILITIND.NS,BULL,0.866,,,WATCH,1518.79,1464.74,1626.89,1680.94,1592.0,2.0,3.0,54.05,3.56,32,48601.28,1729.6,2.45,5.77,5.23,0.37,3,1515.0,-2.73,1473.6
2026-05-26 10:30:51,2026-05-26,SRF.NS,BULL,0.866,,,WATCH,2839.18,2734.18,3049.18,3154.18,3014.5,2.0,3.0,105.0,3.7,16,45426.88,1680.0,2.53,8.4,6.83,0.62,3,2832.1,-2.35,2765.6
2026-05-26 10:30:51,2026-05-26,PERSISTENT.NS,BULL,0.866,,,WATCH,5200.67,4949.4,5703.21,5954.48,5411.7,2.0,3.0,251.27,4.83,6,31204.02,1507.62,3.31,5.11,4.45,0.67,2,5187.7,-2.33,5066.7
2026-05-26 10:30:51,2026-05-26,COFORGE.NS,BULL,0.866,,,WATCH,1450.62,1373.28,1605.3,1682.64,1525.3,2.0,3.0,77.34,5.33,48,69629.76,3712.32,3.67,16.37,5.62,0.5,3,1447.0,-2.9,1405.0
2026-05-26 10:30:51,2026-05-26,MPHASIS.NS,BULL,0.866,,,WATCH,2355.07,2259.82,2545.57,2640.82,2445.6,2.0,3.0,95.25,4.04,18,42391.26,1714.5,2.83,-0.66,4.32,0.5,2,2349.2,-4.51,2243.2
2026-05-26 10:30:51,2026-05-26,LALPATHLAB.NS,BULL,0.866,,,WATCH,1724.2,1629.9,1912.8,2007.1,1849.0,2.0,3.0,94.3,5.47,39,67243.8,3677.7,3.88,15.54,7.86,0.2,3,1719.9,-5.84,1619.5
2026-05-26 10:30:51,2026-05-26,MOTHERSON.NS,BULL,0.866,,,WATCH,139.36,132.75,152.58,159.19,148.51,2.0,3.0,6.61,4.74,264,36791.04,1745.04,3.23,10.31,7.01,1.65,3,139.01,-1.91,136.35
2026-05-26 10:30:51,2026-05-26,ADANIPORTS.NS,BULL,0.866,,,READY,1828.46,1759.86,1965.66,2034.26,1898.2,2.0,3.0,68.6,3.75,54,98736.84,3704.4,2.52,8.81,4.14,0.42,3,1823.9,-0.61,1812.8
2026-05-26 10:30:51,2026-05-26,METROPOLIS.NS,BULL,0.866,,,WATCH,600.31,560.05,680.83,721.09,640.47,2.0,3.0,40.26,6.71,93,55828.83,3744.18,5.06,10.57,7.95,0.24,3,598.82,-11.51,529.9
2026-05-26 10:32:48,2026-05-26,HDFCBANK.NS,BULL,0.865,,,WATCH,803.55,779.5,851.65,875.7,837.25,2.0,3.0,24.05,2.99,72,57855.6,1731.6,2.03,1.02,4.62,0.73,2,801.55,-1.52,789.35
2026-05-26 10:32:48,2026-05-26,KOTAKBANK.NS,BULL,0.865,,,READY,396.14,382.47,423.48,437.15,414.0,2.0,3.0,13.67,3.45,128,50705.92,1749.76,2.33,2.1,4.88,0.54,3,395.15,-1.0,391.2
2026-05-26 10:32:48,2026-05-26,TECHM.NS,BULL,0.865,,,WATCH,1510.57,1450.68,1630.35,1690.24,1577.2,2.0,3.0,59.89,3.96,29,43806.53,1736.81,2.77,-1.43,4.92,0.48,3,1506.8,-4.21,1443.4
2026-05-26 10:32:48,2026-05-26,BHARTIARTL.NS,BULL,0.865,,,WATCH,1958.68,1897.1,2081.84,2143.42,2012.1,2.0,3.0,61.58,3.14,28,54843.04,1724.24,2.2,-1.46,3.1,0.53,3,1953.8,-4.47,1866.4
2026-05-26 10:32:48,2026-05-26,LT.NS,BULL,0.865,,,WATCH,4109.71,4002.6,4323.93,4431.04,4292.32,2.0,3.0,107.11,2.61,16,65755.36,1713.76,1.77,-1.06,4.88,0.61,3,4099.46,-1.79,4025.9
2026-05-26 10:32:48,2026-05-26,ASIANPAINT.NS,BULL,0.865,,,READY,2690.81,2600.07,2872.29,2963.03,2806.2,2.0,3.0,90.74,3.37,19,51125.39,1724.06,2.28,8.29,4.64,0.82,3,2684.1,-0.98,2657.7
2026-05-26 10:32:48,2026-05-26,MARUTI.NS,BULL,0.865,,,WATCH,14010.94,13612.26,14808.3,15206.98,14494.0,2.0,3.0,398.68,2.85,4,56043.76,1594.72,2.01,-0.4,3.96,0.64,2,13976.0,-5.23,13245.0
2026-05-26 10:32:48,2026-05-26,M&M.NS,BULL,0.865,,,WATCH,3407.5,3286.24,3650.02,3771.28,3539.7,2.0,3.0,121.26,3.56,14,47705.0,1697.64,2.56,-0.32,4.51,0.68,2,3399.0,-7.26,3152.1
2026-05-26 10:32:48,2026-05-26,SUNPHARMA.NS,BULL,0.865,,,WATCH,1921.39,1864.45,2035.27,2092.21,2003.6,2.0,3.0,56.94,2.96,30,57641.7,1708.2,2.09,1.82,4.69,0.7,2,1916.6,-5.22,1816.5
2026-05-26 10:32:48,2026-05-26,BAJFINANCE.NS,BULL,0.865,,,WATCH,994.73,961.35,1061.49,1094.87,1037.1,2.0,3.0,33.38,3.36,52,51725.96,1735.76,2.35,1.6,4.84,0.83,3,992.25,-4.48,947.8
2026-05-26 10:32:48,2026-05-26,BAJAJ-AUTO.NS,BULL,0.865,,,WATCH,10811.96,10423.67,11588.54,11976.83,11476.5,2.0,3.0,388.29,3.59,4,43247.84,1553.16,2.46,9.89,6.56,0.82,3,10785.0,-2.48,10517.0
2026-05-26 10:32:48,2026-05-26,JSWSTEEL.NS,BULL,0.865,,,WATCH,1317.28,1280.21,1391.42,1428.49,1353.5,2.0,3.0,37.07,2.81,47,61912.16,1742.29,1.91,0.92,3.07,0.94,3,1314.0,-1.42,1295.4
2026-05-26 10:32:48,2026-05-26,ADANIPORTS.NS,BULL,0.865,,,READY,1828.46,1759.86,1965.66,2034.26,1898.2,2.0,3.0,68.6,3.75,54,98736.84,3704.4,2.52,8.77,4.14,0.42,3,1823.9,-0.65,1812.0
2026-05-26 10:32:48,2026-05-26,ADANIENT.NS,BULL,0.865,,,READY,2912.36,2773.45,3190.18,3329.09,3126.2,2.0,3.0,138.91,4.77,26,75721.36,3611.66,3.19,19.26,7.97,0.59,3,2905.1,-0.15,2900.6
2026-05-26 10:32:48,2026-05-26,POLYCAB.NS,BULL,0.865,,,READY,9462.1,9126.69,10132.92,10468.33,9860.5,2.0,3.0,335.41,3.54,11,104083.1,3689.51,2.37,15.52,4.54,0.48,3,9438.5,0.0,9438.5
2026-05-26 10:32:48,2026-05-26,GRASIM.NS,BULL,0.865,,,READY,3200.28,3089.67,3421.5,3532.11,3504.0,2.0,3.0,110.61,3.46,15,48004.2,1659.15,2.32,13.04,9.97,1.49,3,3192.3,-0.47,3177.4
2026-05-26 10:32:48,2026-05-26,HAL.NS,BULL,0.865,,,WATCH,4848.39,4645.76,5253.65,5456.28,5034.5,2.0,3.0,202.63,4.18,8,38787.12,1621.04,3.06,1.18,4.52,0.65,2,4836.3,-8.68,4416.6
2026-05-26 10:32:48,2026-05-26,CUMMINSIND.NS,BULL,0.865,,,WATCH,5484.18,5296.14,5860.26,6048.3,5741.5,2.0,3.0,188.04,3.43,9,49357.62,1692.36,2.33,1.5,5.04,0.77,3,5470.5,-1.59,5383.5
2026-05-26 10:32:48,2026-05-26,PIDILITIND.NS,BULL,0.865,,,WATCH,1518.79,1464.74,1626.89,1680.94,1592.0,2.0,3.0,54.05,3.56,32,48601.28,1729.6,2.45,5.79,5.23,0.38,3,1515.0,-2.73,1473.7
2026-05-26 10:32:48,2026-05-26,BERGEPAINT.NS,BULL,0.865,,,WATCH,541.7,508.66,607.78,640.82,573.1,2.0,3.0,33.04,6.1,113,61212.1,3733.52,4.3,10.26,6.48,0.25,3,540.35,-5.1,512.8
2026-05-26 10:32:48,2026-05-26,DABUR.NS,BULL,0.865,,,WATCH,491.73,474.06,527.07,544.74,502.65,2.0,3.0,17.67,3.59,99,48681.27,1749.33,2.63,-2.17,2.71,0.54,2,490.5,-8.77,447.5
2026-05-26 10:32:48,2026-05-26,DLF.NS,BULL,0.865,,,WATCH,621.55,596.74,671.17,695.98,651.2,2.0,3.0,24.81,3.99,70,43508.5,1736.7,2.78,-0.36,5.3,0.66,3,620.0,-4.17,594.15
2026-05-26 10:32:48,2026-05-26,KEI.NS,BULL,0.865,,,READY,5358.36,5110.9,5853.28,6100.74,5649.9,2.0,3.0,247.46,4.62,7,37508.52,1732.22,3.1,7.46,5.81,0.61,3,5345.0,-0.49,5318.9
2026-05-26 10:32:48,2026-05-26,SRF.NS,BULL,0.865,,,WATCH,2839.18,2734.18,3049.18,3154.18,3014.5,2.0,3.0,105.0,3.7,16,45426.88,1680.0,2.53,8.32,6.83,0.63,3,2832.1,-2.43,2763.2
2026-05-26 10:32:48,2026-05-26,ZYDUSLIFE.NS,BULL,0.865,,,WATCH,1096.38,1049.17,1190.8,1238.01,1157.25,2.0,3.0,47.21,4.31,37,40566.06,1746.77,2.93,17.55,6.04,1.92,3,1093.65,-1.84,1073.55
2026-05-26 10:32:48,2026-05-26,PERSISTENT.NS,BULL,0.865,,,WATCH,5200.67,4949.4,5703.21,5954.48,5411.7,2.0,3.0,251.27,4.83,6,31204.02,1507.62,3.31,5.15,4.45,0.67,2,5187.7,-2.31,5068.1
2026-05-26 10:32:48,2026-05-26,COFORGE.NS,BULL,0.865,,,WATCH,1450.62,1373.28,1605.3,1682.64,1525.3,2.0,3.0,77.34,5.33,48,69629.76,3712.32,3.67,16.44,5.62,0.5,3,1447.0,-2.85,1405.7
2026-05-26 10:32:48,2026-05-26,KPITTECH.NS,BULL,0.865,,,WATCH,797.29,761.57,868.73,904.45,826.45,2.0,3.0,35.72,4.48,104,82918.16,3714.88,3.12,2.72,4.13,0.63,3,795.3,-4.12,762.5
2026-05-26 10:32:48,2026-05-26,MOTILALOFS.NS,BULL,0.865,,,WATCH,904.76,869.1,976.08,1011.74,960.65,2.0,3.0,35.66,3.94,105,94999.8,3744.3,2.69,12.49,6.77,0.55,3,902.5,-1.89,885.45
2026-05-26 10:32:48,2026-05-26,BSE.NS,BULL,0.865,,,READY,4338.82,4157.12,4702.22,4883.92,4506.0,2.0,3.0,181.7,4.19,20,86776.4,3634.0,2.81,18.47,4.2,0.75,3,4328.0,-0.22,4318.3
2026-05-26 10:32:48,2026-05-26,CGPOWER.NS,BULL,0.865,,,READY,889.02,849.54,967.98,1007.46,958.6,2.0,3.0,39.48,4.44,44,39116.88,1737.12,2.99,6.28,8.29,0.62,3,886.8,-0.77,880.0
2026-05-26 10:32:48,2026-05-26,THERMAX.NS,BULL,0.865,,,WATCH,4892.2,4583.61,5509.38,5817.97,5186.0,2.0,3.0,308.59,6.31,12,58706.4,3703.08,4.62,11.39,6.85,0.48,3,4880.0,-8.67,4456.8
2026-05-26 10:32:48,2026-05-26,LALPATHLAB.NS,BULL,0.865,,,WATCH,1724.2,1629.9,1912.8,2007.1,1849.0,2.0,3.0,94.3,5.47,39,67243.8,3677.7,3.88,15.59,7.86,0.2,3,1719.9,-5.81,1620.0
2026-05-26 10:32:48,2026-05-26,OIL.NS,BULL,0.865,,,WATCH,532.33,510.55,575.89,597.67,561.95,2.0,3.0,21.78,4.09,80,42586.4,1742.4,2.97,-1.19,6.24,0.4,3,531.0,-8.0,488.5
2026-05-26 10:32:48,2026-05-26,COALINDIA.NS,BULL,0.865,,,WATCH,492.48,475.82,525.8,542.46,506.95,2.0,3.0,16.66,3.38,105,51710.4,1749.3,2.37,-2.79,3.41,0.67,3,491.25,-4.73,468.0
2026-05-26 10:32:48,2026-05-26,IRCTC.NS,BULL,0.865,,,WATCH,582.75,564.78,618.69,636.66,603.75,2.0,3.0,17.97,3.08,97,56526.75,1743.09,2.21,-1.6,4.21,0.64,2,581.3,-6.59,543.0
2026-05-26 10:33:20,2026-05-26,HDFCBANK.NS,BULL,0.865,,,WATCH,803.55,779.5,851.65,875.7,837.25,2.0,3.0,24.05,2.99,72,57855.6,1731.6,2.03,1.0,4.62,0.73,2,801.55,-1.54,789.2
2026-05-26 10:33:20,2026-05-26,KOTAKBANK.NS,BULL,0.865,,,READY,396.14,382.47,423.48,437.15,414.0,2.0,3.0,13.67,3.45,128,50705.92,1749.76,2.33,2.1,4.88,0.54,3,395.15,-1.0,391.2
2026-05-26 10:33:20,2026-05-26,TECHM.NS,BULL,0.865,,,WATCH,1510.57,1450.68,1630.35,1690.24,1577.2,2.0,3.0,59.89,3.96,29,43806.53,1736.81,2.77,-1.41,4.92,0.48,3,1506.8,-4.18,1443.8
2026-05-26 10:33:20,2026-05-26,BHARTIARTL.NS,BULL,0.865,,,WATCH,1958.68,1897.1,2081.84,2143.42,2012.1,2.0,3.0,61.58,3.14,28,54843.04,1724.24,2.2,-1.48,3.1,0.53,3,1953.8,-4.49,1866.1
2026-05-26 10:33:20,2026-05-26,LT.NS,BULL,0.865,,,WATCH,4109.71,4002.6,4323.93,4431.04,4292.32,2.0,3.0,107.11,2.61,16,65755.36,1713.76,1.77,-1.12,4.88,0.61,3,4099.46,-1.85,4023.8
2026-05-26 10:33:20,2026-05-26,ASIANPAINT.NS,BULL,0.865,,,READY,2690.81,2600.07,2872.29,2963.03,2806.2,2.0,3.0,90.74,3.37,19,51125.39,1724.06,2.28,8.28,4.64,0.82,3,2684.1,-0.99,2657.6
2026-05-26 10:33:20,2026-05-26,MARUTI.NS,BULL,0.865,,,WATCH,14010.94,13612.26,14808.3,15206.98,14494.0,2.0,3.0,398.68,2.85,4,56043.76,1594.72,2.01,-0.41,3.96,0.64,2,13976.0,-5.24,13244.0
2026-05-26 10:33:20,2026-05-26,M&M.NS,BULL,0.865,,,WATCH,3407.5,3286.24,3650.02,3771.28,3539.7,2.0,3.0,121.26,3.56,14,47705.0,1697.64,2.57,-0.33,4.51,0.68,2,3399.0,-7.28,3151.6
2026-05-26 10:33:20,2026-05-26,SUNPHARMA.NS,BULL,0.865,,,WATCH,1921.39,1864.44,2035.29,2092.24,2003.7,2.0,3.0,56.95,2.96,30,57641.7,1708.5,2.09,1.88,4.7,0.7,2,1916.6,-5.17,1817.6
2026-05-26 10:33:20,2026-05-26,BAJFINANCE.NS,BULL,0.865,,,WATCH,994.73,961.32,1061.55,1094.96,1037.4,2.0,3.0,33.41,3.36,52,51725.96,1737.32,2.35,1.65,4.87,0.83,3,992.25,-4.43,948.25
2026-05-26 10:33:20,2026-05-26,BAJAJ-AUTO.NS,BULL,0.865,,,WATCH,10811.96,10423.67,11588.54,11976.83,11476.5,2.0,3.0,388.29,3.59,4,43247.84,1553.16,2.46,9.94,6.56,0.82,3,10785.0,-2.44,10521.5
2026-05-26 10:33:20,2026-05-26,JSWSTEEL.NS,BULL,0.865,,,WATCH,1317.28,1280.21,1391.42,1428.49,1353.5,2.0,3.0,37.07,2.81,47,61912.16,1742.29,1.91,0.96,3.07,0.94,3,1314.0,-1.37,1296.0
2026-05-26 10:33:20,2026-05-26,ADANIPORTS.NS,BULL,0.865,,,READY,1828.46,1759.86,1965.66,2034.26,1898.2,2.0,3.0,68.6,3.75,54,98736.84,3704.4,2.52,8.77,4.14,0.42,3,1823.9,-0.65,1812.0
2026-05-26 10:33:20,2026-05-26,ADANIENT.NS,BULL,0.865,,,READY,2912.36,2773.45,3190.18,3329.09,3126.2,2.0,3.0,138.91,4.77,26,75721.36,3611.66,3.19,19.27,7.97,0.59,3,2905.1,-0.14,2900.9
2026-05-26 10:33:20,2026-05-26,POLYCAB.NS,BULL,0.865,,,READY,9463.6,9128.03,10134.74,10470.31,9863.5,2.0,3.0,335.57,3.55,11,104099.6,3691.27,2.37,15.49,4.55,0.48,3,9440.0,-0.04,9436.0
2026-05-26 10:33:20,2026-05-26,GRASIM.NS,BULL,0.865,,,READY,3200.28,3089.67,3421.5,3532.11,3504.0,2.0,3.0,110.61,3.46,15,48004.2,1659.15,2.32,13.09,9.97,1.49,3,3192.3,-0.42,3178.8
2026-05-26 10:33:20,2026-05-26,HAL.NS,BULL,0.865,,,WATCH,4848.39,4645.76,5253.65,5456.28,5034.5,2.0,3.0,202.63,4.18,8,38787.12,1621.04,3.06,1.2,4.52,0.65,2,4836.3,-8.66,4417.5
2026-05-26 10:33:20,2026-05-26,CUMMINSIND.NS,BULL,0.865,,,WATCH,5484.18,5296.14,5860.26,6048.3,5741.5,2.0,3.0,188.04,3.43,9,49357.62,1692.36,2.33,1.64,5.03,0.77,3,5470.5,-1.45,5391.0
2026-05-26 10:33:20,2026-05-26,PIDILITIND.NS,BULL,0.865,,,WATCH,1518.79,1464.74,1626.89,1680.94,1592.0,2.0,3.0,54.05,3.56,32,48601.28,1729.6,2.45,5.79,5.23,0.38,3,1515.0,-2.73,1473.7
2026-05-26 10:33:20,2026-05-26,BERGEPAINT.NS,BULL,0.865,,,WATCH,541.7,508.53,608.04,641.21,573.1,2.0,3.0,33.17,6.12,113,61212.1,3748.21,4.29,10.84,6.47,0.25,3,540.35,-4.6,515.5
2026-05-26 10:33:20,2026-05-26,DABUR.NS,BULL,0.865,,,WATCH,491.73,474.06,527.07,544.74,502.65,2.0,3.0,17.67,3.59,99,48681.27,1749.33,2.63,-2.17,2.71,0.54,2,490.5,-8.77,447.5
2026-05-26 10:33:20,2026-05-26,DLF.NS,BULL,0.865,,,WATCH,621.55,596.74,671.17,695.98,651.2,2.0,3.0,24.81,3.99,70,43508.5,1736.7,2.78,-0.34,5.3,0.66,3,620.0,-4.15,594.3
2026-05-26 10:33:20,2026-05-26,KEI.NS,BULL,0.865,,,READY,5358.36,5110.9,5853.28,6100.74,5649.9,2.0,3.0,247.46,4.62,7,37508.52,1732.22,3.1,7.44,5.82,0.61,3,5345.0,-0.51,5317.5
2026-05-26 10:33:20,2026-05-26,SRF.NS,BULL,0.865,,,WATCH,2839.18,2734.18,3049.18,3154.18,3014.5,2.0,3.0,105.0,3.7,16,45426.88,1680.0,2.53,8.32,6.83,0.63,3,2832.1,-2.44,2763.1
2026-05-26 10:33:20,2026-05-26,ZYDUSLIFE.NS,BULL,0.865,,,WATCH,1096.38,1049.17,1190.8,1238.01,1157.25,2.0,3.0,47.21,4.31,37,40566.06,1746.77,2.93,17.49,6.04,1.92,3,1093.65,-1.89,1073.0
2026-05-26 10:33:20,2026-05-26,PERSISTENT.NS,BULL,0.865,,,WATCH,5200.67,4949.4,5703.21,5954.48,5411.7,2.0,3.0,251.27,4.83,6,31204.02,1507.62,3.3,5.18,4.45,0.67,2,5187.7,-2.27,5069.8
2026-05-26 10:33:20,2026-05-26,COFORGE.NS,BULL,0.865,,,WATCH,1450.62,1373.28,1605.3,1682.64,1525.3,2.0,3.0,77.34,5.33,48,69629.76,3712.32,3.67,16.52,5.62,0.5,3,1447.0,-2.79,1406.6
2026-05-26 10:33:20,2026-05-26,KPITTECH.NS,BULL,0.865,,,WATCH,797.29,761.32,869.23,905.2,826.45,2.0,3.0,35.97,4.51,104,82918.16,3740.88,3.14,2.95,4.13,0.63,3,795.3,-3.91,764.2
2026-05-26 10:33:20,2026-05-26,MOTILALOFS.NS,BULL,0.865,,,WATCH,904.76,869.1,976.08,1011.74,960.65,2.0,3.0,35.66,3.94,105,94999.8,3744.3,2.68,12.53,6.77,0.55,3,902.5,-1.86,885.75
2026-05-26 10:33:20,2026-05-26,BSE.NS,BULL,0.865,,,READY,4338.82,4157.12,4702.22,4883.92,4506.0,2.0,3.0,181.7,4.19,20,86776.4,3634.0,2.81,18.45,4.2,0.75,3,4328.0,-0.24,4317.8
2026-05-26 10:33:20,2026-05-26,CGPOWER.NS,BULL,0.865,,,READY,889.02,849.54,967.98,1007.46,958.6,2.0,3.0,39.48,4.44,44,39116.88,1737.12,2.99,6.31,8.29,0.62,3,886.8,-0.73,880.3
2026-05-26 10:33:20,2026-05-26,THERMAX.NS,BULL,0.865,,,WATCH,4892.2,4583.61,5509.38,5817.97,5186.0,2.0,3.0,308.59,6.31,12,58706.4,3703.08,4.62,11.4,6.85,0.48,3,4880.0,-8.67,4457.1
2026-05-26 10:33:20,2026-05-26,LALPATHLAB.NS,BULL,0.865,,,WATCH,1724.2,1629.9,1912.8,2007.1,1849.0,2.0,3.0,94.3,5.47,39,67243.8,3677.7,3.88,15.59,7.86,0.2,3,1719.9,-5.81,1620.0
2026-05-26 10:33:20,2026-05-26,OIL.NS,BULL,0.865,,,WATCH,532.33,510.55,575.89,597.67,561.95,2.0,3.0,21.78,4.09,80,42586.4,1742.4,2.97,-1.14,6.24,0.4,3,531.0,-7.96,488.75
2026-05-26 10:33:20,2026-05-26,COALINDIA.NS,BULL,0.865,,,WATCH,492.48,475.81,525.82,542.49,507.0,2.0,3.0,16.67,3.38,104,51217.92,1733.68,2.37,-2.73,3.42,0.67,3,491.25,-4.67,468.3
